,MA_SO_SV,HOC_KY,TC_DANGKY,TC_HOANTHANH,GPA,CPA,semester_order,NAM_TUYENSINH,PTXT,TOHOP_XT,DIEM_TRUNGTUYEN,DIEM_CHUAN,ADMISSION_GAP
247,03dd554b3bdf,HK1 2024-2025,13,0,0,0,20241,2024,100,D01,24.8,24.3,0.5
248,03dea1dd6e4d,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,22.17,20.2,1.9700000000000024
249,03ecdca046f7,HK1 2024-2025,15,0,0,0,20241,2024,402,K00,50.96,50.54,0.4200000000000017
250,03f318c2dfdb,HK1 2024-2025,14,0,0,0,20241,2024,100,V10,22.6,21.82,0.7800000000000011
251,03f622bf3ab7,HK1 2024-2025,16,0,0,0,20241,2024,100,D01,22.0,21.07,0.9299999999999997
252,03f7013a0f9a,HK1 2024-2025,20,0,0,0,20241,2024,100,A01,21.04,20.94,0.09999999999999787
253,03f8d84bcd54,HK1 2024-2025,22,0,0,0,20241,2022,409,X01,26.25,22.21,4.039999999999999
254,03fb0675cd8e,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,24.67,24.65,0.020000000000003126
255,03fc1a828197,HK1 2024-2025,18,0,0,0,20241,2024,200,A00,25.62,25.13,0.490000000000002
256,0401c152f902,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,23.07,22.72,0.3500000000000014
257,040420abceca,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,25.07,21.38,3.6900000000000013
258,04061154ea87,HK1 2024-2025,19,0,0,0,20241,2022,100,A00,22.57,20.72,1.8500000000000014
259,0414353a08ca,HK1 2024-2025,16,0,0,0,20241,2024,100,A00,21.66,21.31,0.3500000000000014
260,0419f887b92b,HK1 2024-2025,14,0,0,0,20241,2021,1,A00,25.11,25.02,0.08999999999999986
261,041b76395890,HK1 2024-2025,10,0,0,0,20241,2020,1,A01,22.14,21.94,0.1999999999999993
262,041beee160f1,HK1 2024-2025,17,0,0,0,20241,2024,200,A01,26.84,26.65,0.19000000000000128
263,041d2c4a6662,HK1 2024-2025,21,0,0,0,20241,2023,100,D01,22.77,22.62,0.14999999999999858
264,041d40129370,HK1 2024-2025,2,0,0,0,20241,2022,409,X03,26.72,22.1,4.619999999999997
265,041d42df5eef,HK1 2024-2025,4,0,0,0,20241,2019,1,A00,19.34,19.14,0.1999999999999993
266,04222cc56318,HK1 2024-2025,11,0,0,0,20241,2022,409,X06,24.94,21.86,3.080000000000002
267,0422b24524da,HK1 2024-2025,21,0,0,0,20241,2024,100,A00,23.52,23.51,0.00999999999999801
268,0422bfb7d456,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,25.34,25.13,0.21000000000000085
269,0423901eba53,HK1 2024-2025,15,0,0,0,20241,2021,1,V00,23.15,22.81,0.33999999999999986
270,042ed4a065c3,HK1 2024-2025,19,0,0,0,20241,2023,100,D01,20.65,19.62,1.0299999999999976
271,042f7586ec22,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,25.33,22.73,2.599999999999998
272,0431390c6d5d,HK1 2024-2025,29,0,0,0,20241,2022,500,A00,24.91,19.93,4.98
273,0437f56342b5,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,25.78,25.1,0.6799999999999997
274,043e7c62aa2f,HK1 2024-2025,18,0,0,0,20241,2022,100,A00,22.62,19.71,2.91
275,0444f33f4365,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,25.47,25.27,0.1999999999999993
276,0447a5490aab,HK1 2024-2025,24,0,0,0,20241,2023,100,A01,22.34,21.58,0.7600000000000016
277,044971add45b,HK1 2024-2025,13,0,0,0,20241,2021,1,A00,23.82,23.53,0.28999999999999915
278,044ee138e9e6,HK1 2024-2025,15,0,0,0,20241,2023,100,A01,21.61,21.46,0.14999999999999858
279,04539b72e5a6,HK1 2024-2025,19,0,0,0,20241,2023,100,D01,22.46,22.01,0.4499999999999993
280,046034050948,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,24.27,24.2,0.07000000000000028
281,0462c50b562b,HK1 2024-2025,20,0,0,0,20241,2022,100,A00,26.05,25.3,0.75
282,0463de3c39ad,HK1 2024-2025,26,0,0,0,20241,2020,1,A00,23.93,17.09,6.84
283,0465241e05b2,HK1 2024-2025,23,0,0,0,20241,2023,100,V06,20.29,19.07,1.2199999999999989
284,046b4668e888,HK1 2024-2025,10,0,0,0,20241,2021,1,A00,23.41,23.26,0.14999999999999858
285,046c53e39a9e,HK1 2024-2025,28,0,0,0,20241,2023,100,V00,24.46,21.75,2.710000000000001
286,046fb0213a05,HK1 2024-2025,13,0,0,0,20241,2021,1,V00,25.87,24.45,1.4200000000000017
287,047149487aa2,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,24.51,24.32,0.19000000000000128
288,048049e00aeb,HK1 2024-2025,23,0,0,0,20241,2023,100,V00,22.99,21.61,1.379999999999999
289,04840b5c70ba,HK1 2024-2025,14,0,0,0,20241,2023,100,A00,18.85,16.91,1.9400000000000013
290,048724ed8f40,HK1 2024-2025,22,0,0,0,20241,2021,1,A00,23.06,16.22,6.84
291,048757872cb6,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,24.83,24.37,0.4599999999999973
292,0491cc86f959,HK1 2024-2025,10,0,0,0,20241,2021,1,D01,25.07,24.67,0.3999999999999986
293,04930e75b6ef,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,23.87,22.85,1.0199999999999996
294,04944ce22384,HK1 2024-2025,18,0,0,0,20241,2024,100,A01,22.99,22.74,0.25
295,04952fc7b2d1,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,20.11,19.72,0.39000000000000057
296,049569013d2a,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,21.36,21.31,0.05000000000000071
297,049840573fef,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,22.45,16.3,6.149999999999999
298,049d70df1f9b,HK1 2024-2025,25,0,0,0,20241,2023,100,A01,24.17,23.84,0.33000000000000185
299,049f124393d1,HK1 2024-2025,28,0,0,0,20241,2021,1,A00,23.12,17.5,5.620000000000001
300,04a52a6288fb,HK1 2024-2025,22,0,0,0,20241,2022,100,A01,23.77,22.59,1.1799999999999997
301,04a90c49f24d,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,24.71,23.44,1.2699999999999996
302,04aa267fe232,HK1 2024-2025,8,0,0,0,20241,2020,1,A00,21.6,18.04,3.5600000000000023
303,04ac73d6aa4e,HK1 2024-2025,14,0,0,0,20241,2024,100,V00,24.07,22.28,1.7899999999999991
304,04af53f7aeb9,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,25.32,24.61,0.7100000000000009
305,04b1923d7539,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,23.98,23.15,0.8300000000000018
306,04b241c4000c,HK1 2024-2025,23,0,0,0,20241,2023,100,D01,24.66,24.26,0.3999999999999986
307,04b3a8845b9f,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,24.32,23.71,0.6099999999999994
308,04c40867352c,HK1 2024-2025,11,0,0,0,20241,2019,1,A00,20.24,19.16,1.0799999999999983
309,04c76b3d8dca,HK1 2024-2025,52,0,0,0,20241,2020,1,A00,23.25,19.83,3.4200000000000017
310,04c7787488e2,HK1 2024-2025,19,0,0,0,20241,2022,100,V02,23.06,20.33,2.7300000000000004
311,04c846f1893f,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,21.61,20.98,0.629999999999999
312,04cde507d5b1,HK1 2024-2025,17,0,0,0,20241,2022,100,A00,23.21,16.01,7.199999999999999
313,04da48ab879f,HK1 2024-2025,4,0,0,0,20241,2018,1,V01,18.99,15.97,3.019999999999998
314,04dc6b6f1d93,HK1 2024-2025,18,0,0,0,20241,2022,100,A00,25.57,25.38,0.19000000000000128
315,04dc94a9257f,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,25.38,24.72,0.6600000000000001
316,04dff4f2e9e8,HK1 2024-2025,3,0,0,0,20241,2021,1,D07,25.49,25.49,0.0
317,04e0d557a99b,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.73,22.28,0.4499999999999993
318,04e488e11e77,HK1 2024-2025,12,0,0,0,20241,2021,1,A01,25.2,25.15,0.05000000000000071
319,04e6289a67cc,HK1 2024-2025,23,0,0,0,20241,2023,100,A00,20.86,20.3,0.5599999999999987
320,04f0c7376512,HK1 2024-2025,21,0,0,0,20241,2021,1,A01,25.04,24.42,0.6199999999999974
321,04f4a54d879a,HK1 2024-2025,18,0,0,0,20241,2023,100,A00,20.33,19.89,0.4399999999999977
322,04f942149261,HK1 2024-2025,13,0,0,0,20241,2021,1,V00,23.0,22.74,0.26000000000000156
323,04f95c84194d,HK1 2024-2025,11,0,0,0,20241,2020,1,A00,23.83,15.73,8.099999999999998
324,04ffca4c3bbc,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,23.75,20.12,3.629999999999999
325,05029c699f2a,HK1 2024-2025,20,0,0,0,20241,2022,100,D07,21.03,20.23,0.8000000000000007
326,0502af04eaea,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,23.24,22.14,1.0999999999999979
327,0509d4cb41f0,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,22.58,21.55,1.0299999999999976
328,050b4031e1b0,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,25.53,24.4,1.1300000000000026
329,050df45e801f,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,25.87,23.4,2.4700000000000024
330,0516ac57130c,HK1 2024-2025,22,0,0,0,20241,2022,100,V00,24.43,22.41,2.0199999999999996
331,0517055610fa,HK1 2024-2025,24,0,0,0,20241,2024,100,D01,19.96,16.76,3.1999999999999993
332,051a8427b28f,HK1 2024-2025,21,0,0,0,20241,2021,1,V02,24.6,22.39,2.210000000000001
333,051f7ec30827,HK1 2024-2025,26,0,0,0,20241,2023,100,A00,24.2,22.34,1.8599999999999994
334,051faaace306,HK1 2024-2025,17,0,0,0,20241,2018,1,V00,18.71,18.55,0.16000000000000014
335,05213e89020f,HK1 2024-2025,20,0,0,0,20241,2024,100,A01,21.82,21.56,0.26000000000000156
336,0527d58cfab2,HK1 2024-2025,19,0,0,0,20241,2021,1,A01,23.37,22.22,1.1500000000000021
337,0528c1ec00de,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,23.94,22.53,1.4100000000000001
338,052f06e5f752,HK1 2024-2025,14,0,0,0,20241,2024,100,V00,23.02,21.59,1.4299999999999997
339,0530d5a85e51,HK1 2024-2025,25,0,0,0,20241,2021,1,V00,23.08,22.68,0.3999999999999986
340,0532a585a64c,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,24.43,24.37,0.05999999999999872
341,0536dd36ec07,HK1 2024-2025,17,0,0,0,20241,2023,100,V00,22.5,21.1,1.3999999999999986
342,05370a7cfe2b,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,23.75,23.75,0.0
343,0539f266a3a2,HK1 2024-2025,20,0,0,0,20241,2023,100,V00,20.47,18.97,1.5
344,053a6aad0e98,HK1 2024-2025,3,0,0,0,20241,2021,1,A01,25.71,16.26,9.45
345,0542e0cb213f,HK1 2024-2025,10,0,0,0,20241,2020,1,A00,24.11,20.77,3.34
346,0543f4747f8e,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,23.84,23.69,0.14999999999999858
347,05468886db5d,HK1 2024-2025,17,0,0,0,20241,2022,100,A01,25.72,24.73,0.9899999999999984
348,05485e90b984,HK1 2024-2025,17,0,0,0,20241,2024,100,D01,25.91,24.84,1.0700000000000003
349,054ecb02db23,HK1 2024-2025,1,0,0,0,20241,2020,1,A00,22.71,21.57,1.1400000000000006
350,05543c31e4f4,HK1 2024-2025,6,0,0,0,20241,2021,1,D07,26.16,25.85,0.3099999999999987
351,0554571d614f,HK1 2024-2025,17,0,0,0,20241,2021,1,A01,25.85,23.45,2.400000000000002
352,0554b33f8d0f,HK1 2024-2025,7,0,0,0,20241,2019,1,D07,17.43,14.85,2.58
353,0554d1910265,HK1 2024-2025,21,0,0,0,20241,2022,100,V00,23.12,20.8,2.3200000000000003
354,0556786e4626,HK1 2024-2025,19,0,0,0,20241,2024,200,A00,26.39,26.08,0.3100000000000023
355,0558f572c319,HK1 2024-2025,23,0,0,0,20241,2023,100,D07,21.81,19.91,1.8999999999999986
356,055aad69ac2e,HK1 2024-2025,27,0,0,0,20241,2022,100,A00,20.79,15.84,4.949999999999999
357,055ae6992ac2,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,20.55,18.17,2.379999999999999
358,056631cfefe5,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,24.05,22.72,1.3300000000000018
359,056f6e3101e5,HK1 2024-2025,18,0,0,0,20241,2024,100,D01,23.35,23.06,0.2900000000000027
360,056fcef93a2a,HK1 2024-2025,23,0,0,0,20241,2023,100,A01,24.74,24.34,0.3999999999999986
361,0573f9bd473f,HK1 2024-2025,23,0,0,0,20241,2020,1,A00,19.9,15.77,4.129999999999999
362,057a7a5d2be9,HK1 2024-2025,11,0,0,0,20241,2021,1,A00,23.38,22.98,0.3999999999999986
363,057dd362c582,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,25.61,23.64,1.9699999999999989
364,057e314c17d2,HK1 2024-2025,12,0,0,0,20241,2024,100,V00,22.7,21.52,1.1799999999999997
365,058345b92530,HK1 2024-2025,19,0,0,0,20241,2021,1,V02,25.27,23.06,2.210000000000001
366,0585c0fabd2e,HK1 2024-2025,14,0,0,0,20241,2024,100,V00,25.36,22.17,3.1899999999999977
367,058dd2e10221,HK1 2024-2025,24,0,0,0,20241,2023,100,V00,25.91,21.74,4.170000000000002
368,058e730a4b22,HK1 2024-2025,14,0,0,0,20241,2024,100,V00,21.81,21.43,0.379999999999999
369,059a986975d4,HK1 2024-2025,24,0,0,0,20241,2022,100,A00,22.58,21.62,0.9599999999999973
370,059faf7ee8c9,HK1 2024-2025,24,0,0,0,20241,2023,100,V00,23.83,21.46,2.3699999999999974
371,05a331baa32b,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,22.52,22.52,0.0
372,05a4a112c5fa,HK1 2024-2025,20,0,0,0,20241,2020,1,A00,26.62,19.99,6.630000000000003
373,05a7d3d8ba29,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,23.92,22.5,1.4200000000000017
374,05aa015491e6,HK1 2024-2025,21,0,0,0,20241,2022,100,A01,22.02,20.68,1.3399999999999999
375,05b9ae43a051,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,24.9,23.79,1.1099999999999994
376,05bb46e1b281,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,24.55,17.04,7.510000000000002
377,05bb76317dd1,HK1 2024-2025,24,0,0,0,20241,2022,100,A01,22.96,20.44,2.5199999999999996
378,05c324b81dab,HK1 2024-2025,18,0,0,0,20241,2022,100,A00,21.42,20.12,1.3000000000000007
379,05c4100c1733,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,23.28,21.86,1.4200000000000017
380,05c5c5f5a11e,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,22.85,22.56,0.2900000000000027
381,05ce328385b5,HK1 2024-2025,18,0,0,0,20241,2020,1,A01,21.13,20.02,1.1099999999999994
382,05d231fff85c,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,22.3,19.69,2.6099999999999994
383,05d5797e26a8,HK1 2024-2025,17,0,0,0,20241,2024,100,A01,17.77,17.16,0.6099999999999994
384,05d5b26bb48f,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,25.45,22.84,2.6099999999999994
385,05d66e1561e6,HK1 2024-2025,18,0,0,0,20241,2023,100,D01,21.38,19.2,2.1799999999999997
386,05d855ac75f9,HK1 2024-2025,15,0,0,0,20241,2021,1,V02,24.8,24.19,0.6099999999999994
387,05e3c0a799aa,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,23.22,22.16,1.0599999999999987
388,05e62bf0be6d,HK1 2024-2025,24,0,0,0,20241,2021,1,A00,23.33,23.14,0.18999999999999773
389,05e9dc703708,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,23.05,21.96,1.0899999999999999
390,05f6a0a2b3d3,HK1 2024-2025,16,0,0,0,20241,2020,1,A00,19.87,19.77,0.10000000000000142
391,05ff922460dc,HK1 2024-2025,18,0,0,0,20241,2020,1,A00,23.63,16.3,7.329999999999998
392,0604bbc578cc,HK1 2024-2025,7,0,0,0,20241,2020,1,A00,24.42,23.83,0.5900000000000034
393,0607e719008d,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,24.52,19.69,4.829999999999998
394,0608d3af272c,HK1 2024-2025,20,0,0,0,20241,2023,100,D01,24.39,24.2,0.19000000000000128
395,060a1364e3af,HK1 2024-2025,25,0,0,0,20241,2023,100,A01,20.41,20.01,0.3999999999999986
396,060a2d475d3b,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,24.71,19.94,4.77
397,060a2ddc39d0,HK1 2024-2025,19,0,0,0,20241,2022,100,D07,25.22,19.82,5.399999999999999
398,060afc98c2da,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.77,20.9,1.870000000000001
399,060c8dce8712,HK1 2024-2025,13,0,0,0,20241,2024,100,A01,23.08,22.65,0.4299999999999997
400,060dbd9e0a71,HK1 2024-2025,24,0,0,0,20241,2021,1,A00,22.43,21.93,0.5
401,061178343196,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,22.95,22.49,0.46000000000000085
402,061e13bdd8ad,HK1 2024-2025,13,0,0,0,20241,2021,1,V02,23.46,22.44,1.0199999999999996
403,061f17447de6,HK1 2024-2025,23,0,0,0,20241,2022,100,A00,21.44,19.62,1.8200000000000003
404,0631f4c31927,HK1 2024-2025,14,0,0,0,20241,2024,100,V00,22.22,21.5,0.7199999999999989
405,0633feaf956a,HK1 2024-2025,27,0,0,0,20241,2023,100,A00,23.86,21.4,2.460000000000001
406,06393398ce55,HK1 2024-2025,10,0,0,0,20241,2021,1,D07,23.58,23.28,0.29999999999999716
407,063dcf7efadb,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,24.98,15.76,9.22
408,0641229e697a,HK1 2024-2025,8,0,0,0,20241,2020,1,A00,25.61,24.75,0.8599999999999994
409,064608086af6,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.49,22.05,0.4399999999999977
410,0647706ef91c,HK1 2024-2025,15,0,0,0,20241,2024,200,A00,26.93,26.35,0.5799999999999983
411,064ce077d7b3,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,24.08,23.32,0.759999999999998
412,0651826db360,HK1 2024-2025,21,0,0,0,20241,2023,100,V00,22.44,21.78,0.6600000000000001
413,0651e1eb3bf6,HK1 2024-2025,18,0,0,0,20241,2021,1,V00,23.63,22.73,0.8999999999999986
414,06532688838b,HK1 2024-2025,6,0,0,0,20241,2020,1,A00,18.73,15.73,3.0
415,065455aa82f1,HK1 2024-2025,18,0,0,0,20241,2024,100,D01,24.01,23.6,0.41000000000000014
416,06547eaeb0d5,HK1 2024-2025,24,0,0,0,20241,2020,1,V02,22.93,21.45,1.4800000000000004
417,065c91bbfb0d,HK1 2024-2025,25,0,0,0,20241,2022,100,A00,25.64,23.4,2.240000000000002
418,065e316c478a,HK1 2024-2025,17,0,0,0,20241,2024,200,D24,26.3,23.85,2.4499999999999993
419,0660458db333,HK1 2024-2025,17,0,0,0,20241,2020,1,A01,21.68,21.48,0.1999999999999993
420,06604ee63988,HK1 2024-2025,24,0,0,0,20241,2020,1,V00,23.47,21.96,1.509999999999998
421,066102e5ade7,HK1 2024-2025,10,0,0,0,20241,2021,1,A00,23.95,23.61,0.33999999999999986
422,06643ea7d2f8,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,24.73,24.43,0.3000000000000007
423,0666646b3908,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,22.7,22.55,0.14999999999999858
424,0667a627502c,HK1 2024-2025,22,0,0,0,20241,2022,100,A01,23.48,19.81,3.6700000000000017
425,0673245afdc8,HK1 2024-2025,4,0,0,0,20241,2019,1,A00,17.16,15.18,1.9800000000000004
426,0680bbda3365,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,19.89,17.12,2.7699999999999996
427,06895c59a55f,HK1 2024-2025,13,0,0,0,20241,2020,1,A01,25.33,21.6,3.729999999999997
428,0690955631b6,HK1 2024-2025,22,0,0,0,20241,2022,100,V00,22.66,22.36,0.3000000000000007
429,0693c501cf9d,HK1 2024-2025,20,0,0,0,20241,2022,100,A01,23.15,19.92,3.229999999999997
430,069603f16900,HK1 2024-2025,17,0,0,0,20241,2024,100,D01,24.64,24.46,0.17999999999999972
431,0697ec53b035,HK1 2024-2025,26,0,0,0,20241,2019,1,V00,19.75,19.6,0.14999999999999858
432,0699c830cbae,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,25.36,22.51,2.849999999999998
433,069f34c69924,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,19.81,17.27,2.539999999999999
434,06a5d4dc04c7,HK1 2024-2025,25,0,0,0,20241,2022,100,A00,23.74,22.7,1.0399999999999991
435,06a7f58cadf9,HK1 2024-2025,10,0,0,0,20241,2019,1,A01,16.53,16.24,0.2900000000000027
436,06ae22f6fdbc,HK1 2024-2025,20,0,0,0,20241,2020,1,V00,22.96,21.71,1.25
437,06b5f139c705,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,21.71,21.26,0.4499999999999993
438,06c0ccce203c,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,23.78,23.48,0.3000000000000007
439,06c5353453b1,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,18.73,18.58,0.15000000000000213
440,06c577271754,HK1 2024-2025,20,0,0,0,20241,2022,100,A00,21.71,19.69,2.0199999999999996
441,06c77a94e45f,HK1 2024-2025,16,0,0,0,20241,2023,100,A00,23.74,19.8,3.9399999999999977
442,06ca2e7df83b,HK1 2024-2025,15,0,0,0,20241,2024,100,A01,24.82,24.21,0.6099999999999994
443,06cd3be9c55a,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,24.81,24.03,0.7799999999999976
444,06cddcb33bcf,HK1 2024-2025,22,0,0,0,20241,2022,100,A01,19.64,16.54,3.1000000000000014
445,06ce3091717f,HK1 2024-2025,15,0,0,0,20241,2024,100,A01,23.77,21.18,2.59
446,06ce6df67442,HK1 2024-2025,23,0,0,0,20241,2022,100,A01,23.85,23.39,0.46000000000000085
447,06d1e28559b5,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,23.78,23.24,0.5400000000000027
448,06d475bd985e,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,20.48,19.79,0.6900000000000013
449,06d539f135e1,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,23.1,22.85,0.25
450,06d70f93c0cb,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,23.71,23.43,0.28000000000000114
451,06d8ca5af1f1,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,19.37,15.89,3.4800000000000004
452,06da81e9bb05,HK1 2024-2025,13,0,0,0,20241,2021,1,V00,22.33,21.57,0.759999999999998
453,06df128a3869,HK1 2024-2025,23,0,0,0,20241,2023,100,A00,23.39,23.09,0.3000000000000007
454,06e42d48d369,HK1 2024-2025,22,0,0,0,20241,2023,100,A01,21.45,21.2,0.25
455,06eae257ef3f,HK1 2024-2025,17,0,0,0,20241,2024,200,D07,27.52,27.23,0.28999999999999915
456,06ecc4d1482b,HK1 2024-2025,20,0,0,0,20241,2023,100,A01,17.27,16.78,0.48999999999999844
457,06f765954230,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,25.17,23.37,1.8000000000000007
458,06f84b45bb27,HK1 2024-2025,22,0,0,0,20241,2021,1,A01,23.82,23.42,0.3999999999999986
459,06f8b33c054d,HK1 2024-2025,19,0,0,0,20241,2022,100,D07,25.21,19.93,5.280000000000001
460,070198882074,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,22.51,21.97,0.5400000000000027
461,07023cdc8cb9,HK1 2024-2025,20,0,0,0,20241,2023,100,A00,20.61,19.82,0.7899999999999991
462,07049be42d52,HK1 2024-2025,17,0,0,0,20241,2020,1,A00,22.08,21.54,0.5399999999999991
463,0705af7edda4,HK1 2024-2025,19,0,0,0,20241,2023,100,D01,24.34,24.3,0.03999999999999915
464,0711674f8078,HK1 2024-2025,25,0,0,0,20241,2023,100,D07,24.58,23.96,0.6199999999999974
465,0718469d298f,HK1 2024-2025,28,0,0,0,20241,2022,100,A00,20.27,15.82,4.449999999999999
466,071c9c18165c,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,24.16,22.54,1.620000000000001
467,07204537f703,HK1 2024-2025,13,0,0,0,20241,2020,1,A00,23.67,21.86,1.8100000000000023
468,07223537e41a,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,25.0,22.39,2.6099999999999994
469,0724aed3b87c,HK1 2024-2025,18,0,0,0,20241,2024,100,D01,23.37,22.86,0.5100000000000016
470,0727c5d8d6ad,HK1 2024-2025,12,0,0,0,20241,2021,1,A00,25.47,24.21,1.259999999999998
471,072903480463,HK1 2024-2025,28,0,0,0,20241,2021,1,A00,21.28,18.74,2.5400000000000027
472,072e1cfc9a4f,HK1 2024-2025,24,0,0,0,20241,2024,100,D01,20.76,17.13,3.6300000000000026
473,072ed567887f,HK1 2024-2025,20,0,0,0,20241,2023,100,A00,19.97,16.89,3.0799999999999983
474,0730de162cc5,HK1 2024-2025,19,0,0,0,20241,2021,1,V00,24.03,22.53,1.5
475,0735022b5b0c,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,23.97,23.94,0.029999999999997584
476,073e299f4d39,HK1 2024-2025,24,0,0,0,20241,2022,100,A00,22.09,19.76,2.3299999999999983
477,0742a8730e91,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,26.02,25.06,0.9600000000000009
478,07476c4a4921,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,19.67,19.63,0.0400000000000027
479,074a30bf40da,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.66,19.92,2.7399999999999984
480,074dcae9a6f2,HK1 2024-2025,31,0,0,0,20241,2022,100,D07,23.04,22.65,0.39000000000000057
481,0750afdc26f9,HK1 2024-2025,53,0,0,0,20241,2020,1,A00,25.43,20.22,5.210000000000001
482,07541a7c9a24,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,24.12,24.12,0.0
483,07590396ae34,HK1 2024-2025,4,0,0,0,20241,2021,1,A00,24.52,23.97,0.5500000000000007
484,07630014d782,HK1 2024-2025,19,0,0,0,20241,2023,100,A01,22.24,19.77,2.469999999999999
485,0766ebebd087,HK1 2024-2025,41,0,0,0,20241,2021,1,A00,23.02,21.3,1.7199999999999989
486,076abb1bef03,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,22.37,21.83,0.5400000000000027
487,077416433292,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,24.3,22.82,1.4800000000000004
488,07781b70b5aa,HK1 2024-2025,23,0,0,0,20241,2021,1,A00,25.31,24.35,0.9599999999999973
489,077faefcd14c,HK1 2024-2025,10,0,0,0,20241,2021,1,A00,26.06,25.85,0.2099999999999973
490,07808b273f09,HK1 2024-2025,3,0,0,0,20241,2019,1,A01,19.09,18.69,0.3999999999999986
491,07869481a77b,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,23.53,23.52,0.010000000000001563
492,0788cdf628ad,HK1 2024-2025,6,0,0,0,20241,2019,1,V00,23.12,19.37,3.75
493,0789d9069499,HK1 2024-2025,24,0,0,0,20241,2020,1,A01,25.03,24.42,0.6099999999999994
494,078a16d5c460,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,26.24,25.58,0.6600000000000001
495,078f016f9340,HK1 2024-2025,19,0,0,0,20241,2022,100,V02,25.27,20.98,4.289999999999999
