MA_SO_SV,HOC_KY,CPA,GPA,TC_DANGKY,TC_HOANTHANH,semester_order,NAM_TUYENSINH,PTXT,TOHOP_XT,DIEM_TRUNGTUYEN,DIEM_CHUAN,COMPLETION_RATE,set_type,Prev_GPA,Prev_CPA,Prev_TC_HOANTHANH,Prev_TC_DANGKY,is_freshman,diem_vuot_chuan,nam_tuoi,semester_number,prev_gpa_cpa_diff,prev_completion_rate,load_factor,failed_last_sem,gpa_trend_slope,gpa_volatility,total_credits_failed,accumulated_fail_ratio,credit_velocity,aggressive_recovery,expected_real_credits
013ebdd8b26e,HK1 2024-2025,0.0,0.0,8,0,20241,2021,1,A01,19.81,16.3,,TEST,2.2,1.29,12.0,14.0,0,3.509999999999998,5,7,0.9100000000000001,0.8571428570816326,0.519480519446787,1,-0.054999972500013684,0.06849574196011532,23.0,0.19327731092274555,13.714285714285714,0,6.453781512618035
0141c8e73fb3,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,A00,23.79,20.91,,TEST,2.15,1.59,17.0,22.0,0,2.879999999999999,4,5,0.5599999999999998,0.7727272726921488,1.5909090907885675,1,-0.06999996500001755,0.1588500340992512,10.0,0.13157894736668974,13.2,0,18.236842105299516
0148ccfdca41,HK1 2024-2025,0.0,0.0,21,0,20241,2023,100,A00,17.58,16.93,,TEST,2.95,0.0,0.0,15.0,0,0.6499999999999986,3,3,2.95,0.0,62.999999811,1,-0.09999980000039964,0.0707106781186545,31.0,0.9687499999697267,0.3333333333333333,1,0.6562500006357401
014c27f4dfd2,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A00,24.52,24.36,,TEST,2.48,2.54,25.0,25.0,0,0.16000000000000014,3,3,-0.06000000000000005,0.99999999996,1.5833333332013888,0,0.1199997600004801,0.08485281374238578,3.0,0.07692307692110455,12.0,0,17.538461538499014
014fa3fc117d,HK1 2024-2025,0.0,0.0,20,0,20241,2024,100,B00,21.82,21.07,,TEST,-1.0,-1.0,0.0,0.0,1,0.75,2,1,0.0,0.0,20000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,20.0
01532b63ebb4,HK1 2024-2025,0.0,0.0,23,0,20241,2022,100,A00,22.0,21.9,,TEST,1.95,2.17,25.0,25.0,0,0.10000000000000142,4,5,-0.21999999999999997,0.99999999996,1.5333333332311112,0,0.139999930000035,0.25237207980810117,8.0,0.09638554216751342,15.0,0,20.783132530147192
0154d786b055,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A00,25.93,20.1,,TEST,1.85,2.16,18.0,18.0,0,5.829999999999998,3,3,-0.31000000000000005,0.9999999999444444,1.5833333332013888,0,0.31999936000128004,0.22627416997969532,0.0,0.0,12.0,0,19.0
0157f32115b5,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A01,25.02,24.76,,TEST,-1.0,-1.0,0.0,0.0,1,0.259999999999998,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
01584b9d75b0,HK1 2024-2025,0.0,0.0,17,0,20241,2022,409,X01,24.84,22.21,,TEST,2.8,2.67,21.0,21.0,0,2.629999999999999,4,5,0.1299999999999999,0.999999999952381,0.9883720929657923,0,-0.06499996750001641,0.2033879708012909,0.0,0.0,17.2,0,17.0
015a9bc1c271,HK1 2024-2025,0.0,0.0,12,0,20241,2019,1,A01,18.62,14.82,,TEST,1.98,1.24,19.0,28.0,0,3.8000000000000007,7,9,0.74,0.6785714285471939,0.7142857142431972,1,-0.014999992500003652,0.03403429642776734,85.0,0.4336734693855425,12.333333333333334,0,6.79591836737349
015b3b7a3220,HK1 2024-2025,0.0,0.0,25,0,20241,2022,100,D01,24.66,24.56,,TEST,2.35,1.41,12.0,21.0,0,0.10000000000000142,4,5,0.9400000000000002,0.5714285714013605,2.4509803919165707,1,0.004999997500001365,0.2551306854666186,27.0,0.34615384614940825,10.2,1,16.346153846264794
015b6b5e54ad,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,A00,25.1,24.08,,TEST,-1.0,-1.0,0.0,0.0,1,1.0200000000000031,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
015cb9311ae6,HK1 2024-2025,0.0,0.0,22,0,20241,2023,100,V02,21.44,20.58,,TEST,2.36,1.7,17.0,23.0,0,0.860000000000003,3,3,0.6599999999999999,0.7391304347504726,2.19999999978,1,-0.12999974000052034,0.09192388155425125,6.0,0.16666666666203706,10.0,0,18.333333333435185
01657628e9f7,HK1 2024-2025,0.0,0.0,27,0,20241,2022,100,A00,23.59,22.34,,TEST,1.74,0.99,15.0,24.0,0,1.25,4,5,0.75,0.6249999999739584,3.4615384610946744,1,-0.2399998800000601,0.49135018062477587,38.0,0.4935064935000843,7.8,1,13.675324675497723
016d7cf6fd99,HK1 2024-2025,0.0,0.0,16,0,20241,2024,100,A00,22.95,21.54,,TEST,-1.0,-1.0,0.0,0.0,1,1.4100000000000001,2,1,0.0,0.0,15999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,16.0
01717288a786,HK1 2024-2025,0.0,0.0,3,0,20241,2019,1,A01,21.91,21.55,,TEST,1.88,3.06,3.0,3.0,0,0.35999999999999943,7,9,-1.1800000000000002,0.9999999996666666,0.16304347825200852,0,0.034999982500008665,0.06350852961085865,38.0,0.23030303030163454,14.11111111111111,0,2.3090909090950964
0171b793add6,HK1 2024-2025,0.0,0.0,16,0,20241,2024,100,A00,22.41,21.42,,TEST,-1.0,-1.0,0.0,0.0,1,0.9899999999999984,2,1,0.0,0.0,15999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,16.0
01789364fd9b,HK1 2024-2025,0.0,0.0,16,0,20241,2024,100,D01,21.5,21.5,,TEST,-1.0,-1.0,0.0,0.0,1,0.0,2,1,0.0,0.0,15999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,16.0
017afe8866c6,HK1 2024-2025,0.0,0.0,25,0,20241,2023,100,A00,25.37,24.02,,TEST,3.11,3.0,22.0,22.0,0,1.3500000000000014,3,3,0.10999999999999988,0.9999999999545455,2.2727272725206613,0,-0.15999968000064013,0.1131370849898477,0.0,0.0,11.0,0,25.0
017e495732d3,HK1 2024-2025,0.0,0.0,12,0,20241,2024,100,V00,22.8,21.74,,TEST,-1.0,-1.0,0.0,0.0,1,1.0600000000000023,2,1,0.0,0.0,12000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,12.0
0186296bb9bb,HK1 2024-2025,0.0,0.0,20,0,20241,2023,100,A00,20.66,19.92,,TEST,3.15,2.94,21.0,21.0,0,0.7399999999999984,3,3,0.20999999999999996,0.999999999952381,1.7647058821972317,0,-0.3899992200015601,0.27577164466275345,0.0,0.0,11.333333333333334,0,20.0
01870506f872,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A01,25.06,24.71,,TEST,-1.0,-1.0,0.0,0.0,1,0.34999999999999787,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
01880744b9f9,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A00,22.62,22.13,,TEST,1.45,1.24,18.0,20.0,0,0.490000000000002,3,3,0.20999999999999996,0.899999999955,2.2799999997264,1,-0.21999956000087995,0.15556349186104051,8.0,0.24242424241689625,8.333333333333334,0,14.39393939407897
01890b62ae80,HK1 2024-2025,0.0,0.0,18,0,20241,2024,200,A00,25.72,24.72,,TEST,-1.0,-1.0,0.0,0.0,1,1.0,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
018cd28f25f1,HK1 2024-2025,0.0,0.0,27,0,20241,2021,1,A00,23.34,23.05,,TEST,1.91,0.69,6.0,20.0,0,0.28999999999999915,5,7,1.22,0.299999999985,1.5517241378418551,1,0.029999985000007414,0.10392304845413265,31.0,0.2348484848467057,14.428571428571429,1,20.659090909138946
01983415cb31,HK1 2024-2025,0.0,0.0,20,0,20241,2023,100,V02,19.09,18.95,,TEST,1.92,0.84,10.0,23.0,0,0.14000000000000057,3,3,1.08,0.43478260867674856,5.9999999982,1,1.9199961600076798,1.3576450198781713,27.0,0.7297297297100074,3.3333333333333335,0,5.405405405799852
0199c0c1d8c1,HK1 2024-2025,0.0,0.0,31,0,20241,2018,1,A00,18.13,17.83,,TEST,2.28,0.0,0.0,30.0,0,0.3000000000000007,8,8,2.28,0.0,7.045454543853305,1,-0.009999995000002508,0.01154700538379338,134.0,0.8023952095760336,4.125,1,6.125748503142958
01a7bfd90a1b,HK1 2024-2025,0.0,0.0,35,0,20241,2020,1,A01,24.61,19.65,,TEST,2.62,3.08,34.0,34.0,0,4.960000000000001,6,10,-0.45999999999999996,0.9999999999705883,1.249999999955357,0,0.07999996000002006,0.07135591542869121,2.0,0.007999999999968,24.8,0,34.72000000000112
01a904096dc6,HK1 2024-2025,0.0,0.0,20,0,20241,2023,100,D01,24.36,24.26,,TEST,2.04,1.5,18.0,20.0,0,0.09999999999999787,3,3,0.54,0.899999999955,1.8749999998242188,1,-0.4599990800018399,0.3252691193458118,5.0,0.13513513513148284,10.666666666666666,0,17.297297297370342
01a905289ce7,HK1 2024-2025,0.0,0.0,7,0,20241,2020,1,A00,23.31,22.96,,TEST,2.51,1.2,3.0,10.0,0,0.34999999999999787,6,9,1.3099999999999998,0.29999999997,0.49999999996428574,1,0.04999997500001232,0.06608075867199632,16.0,0.11678832116703075,13.444444444444445,0,6.182481751830784
01aa5a8d8693,HK1 2024-2025,0.0,0.0,4,0,20241,2018,1,A01,19.3,17.78,,TEST,1.85,1.54,6.0,10.0,0,1.5199999999999996,8,9,0.31000000000000005,0.59999999994,0.2597402597233935,1,-0.009999995000002508,0.034156502553198555,42.0,0.2781456953623964,12.11111111111111,0,2.8874172185504143
01ab32e6af45,HK1 2024-2025,0.0,0.0,10,0,20241,2021,1,A01,25.91,24.71,,TEST,2.76,2.96,23.0,23.0,0,1.1999999999999993,5,7,-0.20000000000000018,0.9999999999565218,0.5208333333062066,0,0.02499998750000616,0.06075908711185983,8.0,0.06504065040597527,16.428571428571427,0,9.349593495940248
01adecd2dacd,HK1 2024-2025,0.0,0.0,60,0,20241,2020,1,A01,24.61,19.61,,TEST,1.88,1.75,30.0,42.0,0,5.0,6,10,0.1299999999999999,0.7142857142687076,2.5423728812482045,1,0.034999982500008665,0.030956959368344045,89.0,0.30689655172307967,20.1,1,41.58620689661522
01aee09cb5fb,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,D01,21.35,21.15,,TEST,-1.0,-1.0,0.0,0.0,1,0.20000000000000284,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
01b36b7c3304,HK1 2024-2025,0.0,0.0,9,0,20241,2021,1,A00,20.8,15.89,,TEST,2.17,1.45,18.0,27.0,0,4.91,5,7,0.72,0.6666666666419753,0.5232558139230665,1,0.029999985000007525,0.03464101615137756,25.0,0.19083969465503178,15.142857142857142,0,7.282442748104714
01b6b5c67f02,HK1 2024-2025,0.0,0.0,13,0,20241,2024,100,D01,24.31,23.67,,TEST,-1.0,-1.0,0.0,0.0,1,0.639999999999997,2,1,0.0,0.0,13000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,13.0
01b796d5fee8,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,D01,19.97,19.62,,TEST,-1.0,-1.0,0.0,0.0,1,0.34999999999999787,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
01ba013068d4,HK1 2024-2025,0.0,0.0,14,0,20241,2019,1,A00,16.92,14.76,,TEST,1.65,1.78,20.0,20.0,0,2.160000000000002,7,9,-0.13000000000000012,0.99999999995,0.7446808510242191,0,-0.03999998000001003,0.04645786621588811,40.0,0.22727272727143596,15.11111111111111,0,10.818181818199896
01bce9c14d48,HK1 2024-2025,0.0,0.0,17,0,20241,2021,1,A01,26.58,23.98,,TEST,2.73,2.62,24.0,25.0,0,2.599999999999998,5,7,0.10999999999999988,0.9599999999616,0.8252427184065415,1,0.0,0.049328828623162506,6.0,0.047999999999615996,17.0,0,16.184000000006527
01bf9c1fe1a9,HK1 2024-2025,0.0,0.0,1,0,20241,2020,1,A00,23.94,23.43,,TEST,2.52,1.26,6.0,6.0,0,0.5100000000000016,6,9,1.26,0.9999999998333333,0.08196721310803548,0,0.0,0.04716990566028314,7.0,0.05511811023578647,13.333333333333334,0,0.9448818897642135
01c526c25022,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,A01,18.12,16.01,,TEST,2.19,1.29,12.0,23.0,0,2.1099999999999994,4,5,0.8999999999999999,0.5217391304120983,3.7931034476218786,1,0.06499996750001619,0.2654555832275273,51.0,0.6374999999920312,5.8,0,7.975000000175314
01c95ccbbaf2,HK1 2024-2025,0.0,0.0,18,0,20241,2024,100,A00,23.18,22.77,,TEST,-1.0,-1.0,0.0,0.0,1,0.41000000000000014,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
01ca720747f9,HK1 2024-2025,0.0,0.0,27,0,20241,2022,100,A01,21.99,21.54,,TEST,1.93,1.3,17.0,27.0,0,0.4499999999999993,4,5,0.6299999999999999,0.62962962960631,2.327586206695898,1,0.044999977500011175,0.19748417658131476,31.0,0.34831460673765935,11.6,0,17.595505618083198
01ccad4de67f,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,A00,24.41,20.01,,TEST,2.0,1.9,21.0,23.0,0,4.399999999999999,4,5,0.10000000000000009,0.913043478221172,1.5441176469452855,1,0.009999995000002508,0.06946221994724898,17.0,0.19999999999764706,13.6,0,16.800000000049412
01cdeb31a501,HK1 2024-2025,0.0,0.0,16,0,20241,2024,100,V00,25.0,22.22,,TEST,-1.0,-1.0,0.0,0.0,1,2.780000000000001,2,1,0.0,0.0,15999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,16.0
01cfdb25b301,HK1 2024-2025,0.0,0.0,18,0,20241,2024,100,A01,23.05,22.84,,TEST,-1.0,-1.0,0.0,0.0,1,0.21000000000000085,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
01d1e32536ca,HK1 2024-2025,0.0,0.0,2,0,20241,2018,1,V02,22.49,19.1,,TEST,2.37,0.0,0.0,6.0,0,3.389999999999997,8,8,2.37,0.0,0.5555555554012346,1,-0.004999997500001143,0.035590260840104096,39.0,0.5199999999930667,4.5,0,0.9600000000138667
01d22e375231,HK1 2024-2025,0.0,0.0,18,0,20241,2021,1,A00,22.87,21.99,,TEST,2.62,2.22,22.0,22.0,0,0.8800000000000026,5,7,0.3999999999999999,0.9999999999545455,0.8737864077245734,0,-0.10999994500002737,0.11958260743101415,0.0,0.0,17.142857142857142,0,18.0
01d61968fa56,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,D01,24.44,24.34,,TEST,-1.0,-1.0,0.0,0.0,1,0.10000000000000142,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
01d75ffcd443,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,A00,25.4,25.4,,TEST,3.06,2.67,20.0,21.0,0,0.0,4,6,0.3900000000000001,0.9523809523356009,1.1111111110549943,1,-0.054999972500013684,0.07365459931328082,1.0,0.0099999999999,16.5,1,21.7800000000022
01d83ac885f7,HK1 2024-2025,0.0,0.0,21,0,20241,2023,100,D01,21.79,21.76,,TEST,1.79,1.05,10.0,16.0,0,0.029999999999997584,3,3,0.74,0.6249999999609375,2.5199999996975997,1,-0.07999984000032007,0.05656854249492385,8.0,0.24242424241689625,8.333333333333334,1,15.909090909245178
01d9a58e91ee,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,A01,24.02,22.92,,TEST,2.59,2.06,17.0,19.0,0,1.0999999999999979,4,5,0.5299999999999998,0.8947368420581717,1.5624999998779296,1,-0.009999995000002508,0.24676236882204444,2.0,0.030303030302571164,12.8,1,19.393939393948575
01db7a6ae16a,HK1 2024-2025,0.0,0.0,35,0,20241,2021,1,A01,22.8,20.64,,TEST,2.1,2.01,31.0,37.0,0,2.16,5,7,0.0900000000000003,0.8378378378151936,1.399999999944,1,0.05999997000001505,0.050000000000001696,44.0,0.24175824175691343,19.714285714285715,0,26.53846153850803
01dd0314a0bb,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,A00,25.6,25.25,,TEST,2.78,3.04,21.0,21.0,0,0.3500000000000014,4,6,-0.26000000000000023,0.999999999952381,0.99999999995,0,0.04999997500001232,0.13225606476327167,0.0,0.0,16.666666666666668,0,20.0
01e297fee555,HK1 2024-2025,0.0,0.0,22,0,20241,2021,1,D07,26.97,23.96,,TEST,2.38,1.34,15.0,18.0,0,3.009999999999998,5,7,1.0399999999999998,0.8333333332870371,1.1956521738480625,1,-0.14499992750003626,0.13771952173408955,16.0,0.1403508771917513,14.0,1,18.91228070178147
01e4f5a9fb66,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,A00,23.87,23.38,,TEST,2.57,2.06,21.0,23.0,0,0.490000000000002,4,5,0.5099999999999998,0.913043478221172,1.3461538460675542,1,-0.07499996250001892,0.06557438524302024,2.0,0.024999999999687498,15.6,0,20.475000000006563
01e8c21fe50c,HK1 2024-2025,0.0,0.0,24,0,20241,2022,100,A00,25.57,20.37,,TEST,2.55,2.16,21.0,23.0,0,5.199999999999999,4,5,0.3899999999999997,0.913043478221172,1.49999999990625,1,-0.10999994500002759,0.23014488190413163,2.0,0.024390243902141583,16.0,1,23.4146341463486
01eef1ef3c7c,HK1 2024-2025,0.0,0.0,23,0,20241,2022,100,A01,20.01,16.25,,TEST,1.5,0.94,13.0,22.0,0,3.7600000000000016,4,6,0.56,0.5909090908822314,2.254901960563245,1,0.02499998750000627,0.12935738607954836,54.0,0.5142857142808163,8.5,1,11.171428571541226
01f86a9f1812,HK1 2024-2025,0.0,0.0,17,0,20241,2021,1,A00,24.82,23.33,,TEST,2.55,1.9,15.0,20.0,0,1.490000000000002,5,7,0.6499999999999999,0.7499999999625,0.9042553191008375,1,-0.004999997500001365,0.0535412613473634,12.0,0.09999999999916666,15.428571428571429,0,15.300000000014167
01f86fbe0646,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A00,25.91,20.28,,TEST,2.78,3.16,18.0,18.0,0,5.629999999999999,3,3,-0.38000000000000034,0.9999999999444444,1.5833333332013888,0,0.40999918000163965,0.2899137802864841,0.0,0.0,12.0,0,19.0
01fc765503d1,HK1 2024-2025,0.0,0.0,1,0,20241,2020,1,A00,22.94,21.64,,TEST,2.21,3.06,10.0,11.0,0,1.3000000000000007,6,9,-0.8500000000000001,0.9090909090082645,0.06097560975237954,1,0.02499998750000616,0.07320063751999221,13.0,0.09090909090845518,14.444444444444445,0,0.9090909090915448
0200f06e5b91,HK1 2024-2025,0.0,0.0,17,0,20241,2022,100,V00,23.48,20.53,,TEST,2.47,2.6,21.0,21.0,0,2.9499999999999993,4,5,-0.1299999999999999,0.999999999952381,1.2499999999080882,0,-0.17999991000004492,0.5078959867269411,4.0,0.05555555555478395,13.6,0,16.055555555568674
0201843d82d9,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,D01,24.47,24.13,,TEST,-1.0,-1.0,0.0,0.0,1,0.33999999999999986,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
0210164fc9b0,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,A00,21.72,19.61,,TEST,1.93,1.41,20.0,26.0,0,2.1099999999999994,4,5,0.52,0.7692307692011834,1.3513513512600437,1,0.0849999575000212,0.2605602937261675,11.0,0.12941176470435986,14.8,0,17.411764705912802
0213fc858bf1,HK1 2024-2025,0.0,0.0,15,0,20241,2023,100,D01,20.51,19.41,,TEST,2.57,0.0,0.0,20.0,0,1.1000000000000014,3,3,2.57,0.0,7.49999999625,1,-0.00999998000004023,0.007071067811865795,30.0,0.8333333333101852,2.0,0,2.500000000347222
021d740c6531,HK1 2024-2025,0.0,0.0,19,0,20241,2022,100,A00,25.35,25.25,,TEST,2.38,2.44,21.0,21.0,0,0.10000000000000142,4,5,-0.06000000000000005,0.999999999952381,1.1585365852952112,0,-0.019999990000005016,0.24097026095903779,0.0,0.0,16.4,0,19.0
0226488ba47d,HK1 2024-2025,0.0,0.0,16,0,20241,2024,200,D07,24.45,22.75,,TEST,-1.0,-1.0,0.0,0.0,1,1.6999999999999993,2,1,0.0,0.0,15999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,16.0
022b66e05fca,HK1 2024-2025,0.0,0.0,16,0,20241,2024,100,A00,21.75,21.16,,TEST,-1.0,-1.0,0.0,0.0,1,0.5899999999999999,2,1,0.0,0.0,15999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,16.0
0238299b5262,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,D01,23.58,23.21,,TEST,-1.0,-1.0,0.0,0.0,1,0.36999999999999744,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
023e0741f72c,HK1 2024-2025,0.0,0.0,20,0,20241,2023,100,A00,24.28,24.18,,TEST,2.76,2.65,20.0,20.0,0,0.10000000000000142,3,3,0.10999999999999988,0.99999999995,1.6216216214901387,0,-0.16999966000068037,0.12020815280171318,0.0,0.0,12.333333333333334,0,20.0
023fee0dbb25,HK1 2024-2025,0.0,0.0,18,0,20241,2020,1,A00,25.47,24.32,,TEST,2.25,3.13,15.0,15.0,0,1.1499999999999986,6,8,-0.8799999999999999,0.9999999999333333,0.9999999999444444,0,0.05999997000001505,0.05678908345800342,6.0,0.04761904761866969,15.0,0,17.142857142863946
0243472abf41,HK1 2024-2025,0.0,0.0,21,0,20241,2023,100,A00,20.75,19.55,,TEST,2.24,1.83,18.0,20.0,0,1.1999999999999993,3,3,0.41000000000000014,0.899999999955,1.8529411763070933,1,-0.2599994800010398,0.1838477631085022,2.0,0.05555555555401235,11.333333333333334,1,19.83333333336574
02475f6ea929,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,A00,24.78,22.44,,TEST,2.79,2.89,23.0,23.0,0,2.34,4,5,-0.10000000000000009,0.9999999999565218,1.3124999999179687,0,-0.054999972500013684,0.12446552400832385,0.0,0.0,16.0,0,21.0
024a7b213567,HK1 2024-2025,0.0,0.0,18,0,20241,2024,100,A00,24.89,22.69,,TEST,-1.0,-1.0,0.0,0.0,1,2.1999999999999993,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
024b929e3a1f,HK1 2024-2025,0.0,0.0,24,0,20241,2023,100,V00,23.62,20.93,,TEST,2.43,2.47,23.0,23.0,0,2.6900000000000013,3,3,-0.040000000000000036,0.9999999999565218,1.9999999998333333,0,0.1199997600004801,0.08485281374238578,0.0,0.0,12.0,0,24.0
024e052f6e6d,HK1 2024-2025,0.0,0.0,24,0,20241,2023,100,V00,24.94,21.85,,TEST,3.08,3.07,18.0,18.0,0,3.09,3,3,0.010000000000000231,0.9999999999444444,2.057142856966531,0,0.05999988000024005,0.04242640687119305,0.0,0.0,11.666666666666666,0,24.0
02525456824a,HK1 2024-2025,0.0,0.0,16,0,20241,2024,100,A00,22.72,21.33,,TEST,-1.0,-1.0,0.0,0.0,1,1.3900000000000006,2,1,0.0,0.0,15999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,16.0
025ccb1c5721,HK1 2024-2025,0.0,0.0,15,0,20241,2022,100,A01,19.22,16.23,,TEST,2.18,1.21,15.0,20.0,0,2.9899999999999984,4,5,0.9700000000000002,0.7499999999625,0.9615384614768244,1,-0.21499989250005358,0.20314198646923437,10.0,0.1136363636350723,15.6,0,13.295454545473914
026041bf9713,HK1 2024-2025,0.0,0.0,15,0,20241,2021,1,A01,24.88,24.03,,TEST,2.46,0.39,4.0,20.0,0,0.8499999999999979,5,7,2.07,0.19999999999,4.1666666655092595,1,-0.03999998000001003,0.10614455552060452,82.0,0.7735849056530794,3.4285714285714284,0,3.3962264152038095
02626d830da5,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,D01,24.34,24.14,,TEST,-1.0,-1.0,0.0,0.0,1,0.1999999999999993,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
026f4f3ba28d,HK1 2024-2025,0.0,0.0,18,0,20241,2024,100,A00,23.18,22.58,,TEST,-1.0,-1.0,0.0,0.0,1,0.6000000000000014,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
0270489d5f64,HK1 2024-2025,0.0,0.0,17,0,20241,2021,1,A00,24.85,23.93,,TEST,2.2,1.8,22.0,29.0,0,0.9200000000000017,5,7,0.40000000000000013,0.7586206896290131,0.876288659748645,1,0.03999998000001003,0.03862210075418733,26.0,0.19402985074482068,15.428571428571429,0,13.701492537338048
027f1d09c74f,HK1 2024-2025,0.0,0.0,23,0,20241,2023,100,V06,20.35,19.48,,TEST,2.29,1.41,8.0,11.0,0,0.870000000000001,3,3,0.8800000000000001,0.7272727272066115,3.631578946795014,1,-0.2999994000011998,0.21213203435596414,6.0,0.2399999999904,6.333333333333333,1,17.4800000002208
027f726f05f9,HK1 2024-2025,0.0,0.0,21,0,20241,2023,100,A00,23.97,23.2,,TEST,2.41,2.07,9.0,13.0,0,0.7699999999999996,3,3,0.3400000000000003,0.6923076922544379,3.1499999995274997,1,0.4999990000020002,0.35355339059327384,11.0,0.3548387096659729,6.666666666666667,1,13.54838709701457
028319f5ae13,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,A00,25.6,25.4,,TEST,2.45,2.58,21.0,21.0,0,0.20000000000000284,4,6,-0.1299999999999999,0.999999999952381,1.099999999945,0,0.004999997500001365,0.054390562906935946,0.0,0.0,16.666666666666668,0,22.0
0288b284372b,HK1 2024-2025,0.0,0.0,25,0,20241,2021,1,A01,23.01,16.11,,TEST,2.15,2.16,18.0,21.0,0,6.900000000000002,5,7,-0.010000000000000231,0.8571428571020409,1.3440860214331136,1,0.029999985000007525,0.06633249580710807,12.0,0.09836065573689869,15.714285714285714,1,22.540983606577534
028fe960d78c,HK1 2024-2025,0.0,0.0,19,0,20241,2022,100,A00,25.21,25.11,,TEST,2.6,2.4,21.0,21.0,0,0.10000000000000142,4,5,0.20000000000000018,0.999999999952381,1.1585365852952112,0,-0.07999996000001984,0.22181073012818853,0.0,0.0,16.4,0,19.0
0294dd658b23,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,A01,24.47,23.92,,TEST,-1.0,-1.0,0.0,0.0,1,0.5499999999999972,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
029f5069a616,HK1 2024-2025,0.0,0.0,23,0,20241,2023,100,A00,23.04,22.94,,TEST,1.77,1.63,18.0,18.0,0,0.09999999999999787,3,3,0.14000000000000012,0.9999999999444444,2.3793103445814507,0,-0.18999962000075993,0.134350288425444,6.0,0.1714285714236735,9.666666666666666,0,19.05714285725551
02a51faace25,HK1 2024-2025,0.0,0.0,22,0,20241,2023,100,A00,22.45,17.16,,TEST,2.89,2.86,23.0,23.0,0,5.289999999999999,3,3,0.03000000000000025,0.9999999999565218,1.8333333331805555,0,-0.03999992000016003,0.028284271247461926,0.0,0.0,12.0,0,22.0
02a59754a952,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A01,26.17,24.27,,TEST,-1.0,-1.0,0.0,0.0,1,1.9000000000000021,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
